year,workauthorization,country,gender,degree,college,department,major,graddate,status,employer.school,jobtitle.gradprogram,city,state.country,graddegree,useful,dateoffered,dateaccepted,jobfunction,employerindustry,numoffers
2014,U.S. Citizen,United States,Male,BS,Tepper,Business Administration,BAFIN,S14,E,PNC,Equipment Finance Analyst,Pittsburgh,PA,NA,TartanTRAK,41548,41548,Finance:Financial Analysis,financial services,2
2014,Non-US Citizen,Korea,Male,BS,Tepper,Business Administration,BAFIN,S14,E,Deloitte,Audit Assistant,New York,NY,NA,NA,NA,NA,Finance:Accounting,financial services,NA
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAIMN,S14,E,Chrysler,Business Systems Analyst,Auburn Hills,MI,NA,Job Fair,41548,41579,IT:Analyst,manufacturing,NA
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAFIN,S14,E,IBM,Consultant,New York,NY,NA,NA,41579,41609,Consulting:Management/Strategy,consulting,2
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAFIN,S14,E,Accenture,Corporate Finance Analyst,New York,NY,NA,On-line Job Listing Site,41579,41579,Finance:Corporate,consulting,1
2014,Non-US Citizen,India,Male,BS,Tepper,Business Administration,BAFIN,S14,E,Deloitte,Advisory Analyst,New York,NY,NA,NA,NA,NA,Consulting:Finance,consulting,NA
2014,Permanent Resident,United States,Female,BS,Tepper,Business Administration,BAFIN,S14,E,Citi,Management Associate,Hong Kong,Hong Kong,NA,TartanTRAK,41671,41671,Finance:Investment Banking,financial services,1
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAIMN,S14,E,IBM,Consultant,San Francisco,CA,NA,Job Fair,41548,41579,Consulting:Management/Strategy,consulting,4
2014,U.S. Citizen,United States,Male,BS,Tepper,Business Administration,BAFIN,S14,E,PricewaterhouseCoopers,Management Consultant Associate,New York,NY,NA,Hired from summer internship,41487,41579,Consulting:Management/Strategy,consulting,1
2014,U.S. Citizen,United States,Male,BS,Tepper,Business Administration,BAFIN; BACIT,S14,E,Deutsche Bank,Technology Analyst,New York,NY,NA,TartanTRAK,41548,41609,IT:Analyst,financial services,2
2014,U.S. Citizen,United States,Male,BS,Tepper,Business Administration,BAFIN,S14,E,PNC,Asset & Liability Management Analyst,New York,NY,NA,TartanTRAK,41579,41579,Finance:Asset/Portfolio Management,financial services,1
2014,U.S. Citizen,United States,Male,BS,Tepper,Business Administration,BAFIN,S14,E,Citi,Sales & Trading Analyst,New York,NY,NA,Your Career Consultant/the Career Center,41548,41548,Finance:Sales and Trading,financial services,2
2014,U.S. Citizen,United States,Male,BS,Tepper,Business Administration,BA,S14,E,JP Morgan Chase,Treasury Services Analyst,New York,NY,NA,TartanTRAK,41487,41487,Finance:Financial Analysis,financial services,1
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAFIN,S14,E,JP Morgan Chase,Treasury Services Analyst,New York,NY,NA,Hired from summer internship,41456,41456,Finance:Financial Analysis,financial services,1
2014,Non-US Citizen,Japan,Female,BS,Tepper,Business Administration,BAITM,S14,E,Deloitte,Tax Consultant,Los Angeles,CA,NA,Internet Job Listing Site,41671,41699,Consulting:Finance,consulting,3
2014,U.S. Citizen,United States,Male,BS,Tepper,Business Administration,BAGENMAN,S14,E,Citi,"Analyst, Capital Markets Origination",New York,NY,NA,Hired from summer internship,41487,41518,Finance:Investment Banking,financial services,2
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAMARK,S14,E,IBM,NA,NA,NA,NA,NA,NA,NA,Consulting:Management/Strategy,consulting,NA
2014,U.S. Citizen,United States,Male,BS,Tepper,Business Administration,BAFIN,S14,E,Deloitte,Business Analyst,Pittsburgh,PA,NA,TartanTRAK,41487,41518,Consulting:Management/Strategy,consulting,3
2014,U.S. Citizen,United States,Male,BS,Tepper,Business Administration,BAITM,S14,E,Microsoft,Associate Consultant,Seattle,WA,NA,Job Fair,41609,41609,Consulting:IT,technology,2
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAFIN,S14,E,General Electric,Financial Management Program,Houston,TX,NA,NA,NA,NA,Finance:Other,manufacturing,NA
2014,U.S. Citizen,United States,Male,BS,Tepper,Business Administration,BAIMN,S14,E,PricewaterhouseCoopers,Management Consultant Associate,Los Angeles,CA,NA,Networking,41548,41579,Consulting:Management/Strategy,consulting,2
2014,U.S. Citizen,United States,Male,BS,Tepper,Business Administration,BAFIN,S14,E,BlackRock,Analyst,San Francisco,CA,NA,TartanTRAK,41671,41671,Finance:Financial Analysis,financial services,2
2014,U.S. Citizen,United States,Female,BS,Dietrich,Statistics,STA,S14,E,Freddie Mac,Technology Analyst,Arlington,VA,NA,TartanTRAK,41956,41956,Analyst: Data,financial services,1
2014,Non-US Citizen,Philippines,Male,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,Apple,Software Engineer,San Francisco,CA,NA,NA,NA,NA,Software Development,technology,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,DECSCI,S14,E,Deloitte,Business Analyst,Pittsburgh,PA,NA,NA,NA,NA,Business Analyst,consulting,NA
2014,U.S. Citizen,United States,Male,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,PricewaterhouseCoopers,Technology Consultant,Dallas,TX,NA,NA,NA,NA,IT,consulting,NA
2014,U.S. Citizen,United States,Male,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,IBM,Consultant,Washington,DC,NA,NA,NA,NA,NA,consulting,NA
2014,U.S. Citizen,United States,Male,BS,Dietrich,Social & Decision Sciences,DECSCI,S14,E,Epic Systems,Technical Services,Madison,WI,NA,NA,NA,NA,Other,technology,NA
2014,U.S. Citizen,United States,Male,BS,Dietrich,Social & Decision Sciences,DECSCI,S14,E,PricewaterhouseCoopers,Associate Management Consultant,Chicago,IL,NA,NA,NA,NA,Management/Strategy,consulting,NA
2014,U.S. Citizen,Taiwan,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,IBM,Associate Consultant,San Francisco,CA,NA,NA,NA,NA,Management/Strat,consulting,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,F13,E,JP Morgan Chase,Analyst,New York,NY,NA,NA,NA,NA,Financial Analyst,financial services,NA
2014,U.S. Citizen,United States,Male,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,F13,E,BNY Mellon,Senior Associate,Pittsburgh,PA,NA,NA,NA,NA,Business Analyst,financial services,NA
2014,U.S. Citizen,United States,Male,BS,Dietrich,Social & Decision Sciences,INTRELP,S14,E,Deloitte,Technology Consultant,Dallas,TX,NA,NA,NA,NA,IT Analyst,consulting,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,Microsoft,Associate Consultant,Seattle,WA,NA,NA,NA,NA,Other,technology,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Psychology,PSY,S14,E,PNC,Intern Advertising Analyst,Pittsburgh,PA,NA,NA,NA,NA,Business Analyst,financial services,NA
2014,U.S. Citizen,United States,Male,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,Apple,Information Technology Development Rotational Program,Cupertino,CA,NA,NA,NA,NA,Software Development,technology,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,DECSCI,S14,E,IBM,Global Business Consultant,Herndon,VA,NA,NA,NA,NA,Management/Strat,consulting,NA
2014,Non-US Citizen,Singapore,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S13,E,Deloitte,Business Technology Analyst,Pittsburgh,PA,NA,NA,NA,NA,IT Analyst,consulting,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Statistics,ECOSTA,F13,E,IBM,Consultant,Washington,DC,NA,Job Fair,41925,41956,Consulting: Management/Strategy,consulting,4
2014,U.S. Citizen,United States,Male,BS,Dietrich,Philosophy,EHPP,S14,E,Citi,Risk Management modeling analyst,New York,NY,NA,NA,NA,NA,Financial Analysis,financial services,NA
2014,U.S. Citizen,United States,Male,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,Google,Prototyper,Mountain View,CA,NA,NA,NA,NA,Other,technology,NA
2014,U.S. Citizen,United States,Male,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,PricewaterhouseCoopers,Technology Consultant,San Francisco,CA,NA,NA,NA,NA,IT,consulting,NA
2014,U.S. Citizen,United States,Male,BS,Dietrich,Economics,ECO,F13,E,IBM,Consultant,New York,NY,NA,NA,NA,NA,Consulting:Management/Strategy,consulting,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Statistics,ECOSTA,S14,E,Caterpillar,Information Analyst,Peoria,IL,NA,TartanTRAK,41986,41653,Analyst: Data,manufacturing,NA
2014,Non-US Citizen,Korea,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,F13,E,IBM,Technology Consultant,NA,South Korea,NA,NA,NA,NA,NA,NA,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,DECSCI,S14,E,Deloitte,Summer Scholar,NA,NA,NA,NA,NA,NA,NA,consulting,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,English,TWCM,S14,E,Microsoft,Consumer Writer,Seattle,WA,NA,NA,NA,NA,Communications: Writing/Editing,technology,NA
2014,U.S. Citizen,United States,Male,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S13,E,JP Morgan Chase,Technology Analyst,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,U.S. Citizen,Hong Kong,Male,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,IBM,Technology Consultant,San Francisco,CA,NA,NA,NA,NA,Management/Strat,consulting,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Statistics,STA,S14,E,PNC,Risk Associate,Pittsburgh,PA,NA,Hired from summer internship,41895,41925,Analyst: Data,financial services,1
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,DECSCI,S14,E,Bank of America,Operations Management Analyst,Charlotte,NC,NA,NA,NA,NA,Business Analyst,financial services,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,History,GS,S14,E,IBM,Consulting (GBS),Chicago,IL,NA,NA,NA,NA,Management/Strat,consulting,NA
2014,U.S. Citizen,United States,Male,BS,Dietrich,History,GS,S14,E,IBM,Consulting Public Sector,Washington,DC,NA,NA,NA,NA,Management/Strat,consulting,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,English,PW,S14,E,Microsoft,Content Publisher,Redmond,WA,NA,LinkedIn,NA,41669,Communications: Writing/Editing,technology,2
2014,U.S. Citizen,United States,Male,BS,Dietrich,Statistics,ECOSTA,S14,E,JP Morgan Chase,Marketing Analyst,New York,NY,NA,NA,NA,NA,Analyst: Data,financial services,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,PricewaterhouseCoopers,Experienced Associate/Tech Consultant,Chicago,IL,NA,NA,NA,NA,IT,consulting,NA
2014,Permanent Resident,United States,Male,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,Microsoft,Product Management,Seattle,WA,NA,NA,NA,NA,Other,technology,NA
2014,U.S. Citizen,United States,Male,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,Palantir Technologies,Systems Analyst,San Francisco,CA,NA,NA,NA,NA,Network Admin,technology,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,Apple,Information Technology Development Rotational Program,Cupertino,CA,NA,NA,NA,NA,Software Development,technology,NA
2014,U.S. Citizen,United States,Male,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,Deloitte,Data Analytics Consultant,New York,NY,NA,NA,NA,NA,IT Analyst,consulting,NA
2014,U.S. Citizen,United States,Male,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,Deloitte,Security & Privacy Consultant,New York,NY,NA,NA,NA,NA,NA,NA,NA
2014,U.S. Citizen,United States,Male,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,Capital One,Software Engineer,NA,VA,NA,NA,NA,NA,NA,financial services,NA
2014,U.S. Citizen,United States,Male,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,PNC,Business Systems Analyst,Pittsburgh,PA,NA,NA,NA,NA,Business Analyst,financial services,NA
2014,Permanent Resident,United States,Male,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,Deloitte,Technology Consultant,Harrisburg,PA,NA,NA,NA,NA,IT Analyst,consulting,NA
2014,U.S. Citizen,United States,Male,BS,Dietrich,Social & Decision Sciences,POLMGMT,S14,E,IBM,Associate Consultant,New York,NY,NA,NA,NA,NA,Management/Strat,consulting,NA
2014,U.S. Citizen,United States,Male,BS,Dietrich,Economics,ECO,S14,E,PricewaterhouseCoopers,Management Consultant,New York,NY,NA,Job Fair,41548,41579,Consulting:Management/Strategy,consulting,2
2014,U.S. Citizen,United States,Male,BS,Dietrich,Social & Decision Sciences,DECSCI,S14,E,IBM,Commecial Sector Consulting,New York,NY,NA,NA,NA,NA,Management/Strat,consulting,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,General Electric,User Experience Leadership Program,San Ramon,CA,NA,NA,NA,NA,Design,consumer products,NA
2014,Non-US Citizen,Canada,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,PricewaterhouseCoopers,Technology Consultant,San Francisco,CA,NA,NA,NA,NA,NA,consulting,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S13,E,BNY Mellon,Senior Associate ITLDP,East Brunswick,NJ,NA,NA,NA,NA,Technical Analyst,financial services,NA
2014,U.S. Citizen,United States,Male,BS,Dietrich,Social & Decision Sciences,INTRELP,S14,E,Epic Systems,Project Manager,Madison,WI,NA,NA,NA,NA,Other,technology,NA
2014,NA,NA,NA,BS,Dietrich,Economics,ECOSTA,S14,E,IBM,Associate Analyst,New York,NY,NA,Networking,41956,41986,Analyst: Data,consulting,3
2014,U.S. Citizen,United States,Female,BS,Dietrich,Economics,ECO,S14,E,IBM,GBS Public Sector SAP/Oracle Consultant,Washington,DC,NA,TartanTRAK,41579,41609,Consulting:IT,consulting,2
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,DECSCI,S14,E,UPMC,Financial Analyst,Pittsburgh,PA,NA,NA,NA,NA,Financial Analyst,healthcare,NA
2014,Non-US Citizen,China,Female,BS,Dietrich,Psychology,COGSCI,S14,E,Disney Research,HCI Research Assistant,Pittsburgh,PA,NA,NA,NA,NA,Researcher,arts & entertainment,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,English,PW,S14,V,TBD,NA,Uganda,NA,NA,NA,NA,NA,NA,NA,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Physics,PHYAST,S14,E,Schlumberger,Geophysicist,Houston,TX,NA,TartanTrak,41732,41740,Geophysicist/data processing,energy,1
2014,U.S. Citizen,United States,Female,BS,MCS,Chemistry,CMY,S14,E,National Institutes of Health,Researcher,Bethesda,MD,NA,NA,NA,NA,Research,education,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Mathematical Sciences,MSCORSTA,S14,E,Deutsche Bank,Technology Analyst,NA,NA,NA,TartanTRAK,NA,NA,Finance: Other,financial services,NA
2014,Non-US Citizen,Singapore,Male,BS,MCS,Mathematical Sciences,COMPFIN,S14,E,Bank of America,Quantitative Management Associate,NA,NA,NA,NA,NA,NA,Finance: Other,financial services,NA
2014,U.S. Citizen,United States,Male,BS,MCS,Mathematical Sciences,MSCORSTA,S14,E,Capital One,Software Engineer,McLean,VA,NA,Job Fair,41925,41925,Computer Science: Software Engineering,financial services,1
2014,U.S. Citizen,United States,Male,BS,MCS,Mathematical Sciences,MSCM,S14,E,Amazon,Software Development Engineer,Seattle,WA,NA,OCR,41632,41657,Computer Science: Software Development,retail,1
2014,U.S. Citizen,United States,Male,BS,MCS,Biological Sciences,BSC,S14,E,UPMC,"Research Assistant, Sports Medicine Concussion Clinic",Pittsburgh,PA,NA,NA,NA,NA,Research,healthcare,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Biological Sciences,BSC,S14,E,IBM,"Consultant, Global Business Services",NA,NA,NA,NA,NA,NA,Consulting: Other,consulting,NA
2014,U.S. Citizen,United States,Male,BS,MCS,Mathematical Sciences,MSCM,F13,E,Google,Software Engineer,Mountain View,CA,NA,NA,April,April,Computer Science: Software Engineering,technology,1
2014,U.S. Citizen,United States,Female,BS,MCS,Biological Sciences,BSCPSY,S14,E,National Institutes of Health,Research Assistant,Bethesda,MD,NA,Advisor,NA,41705,Research,healthcare,1
2014,U.S. Citizen,United States,Female,BS,MCS,Biological Sciences,BSCPSY,S14,E,Teach for America,Chemistry Teacher,New York,NY,NA,Networking,41925,41925,Social Services: Teaching,education,1
2014,U.S. Citizen,United States,Female,BS,MCS,Biological Sciences,BSC,S14,E,UPMC,Research Assistant,Pittsburgh,PA,NA,NA,NA,NA,Research,healthcare,NA
2014,U.S. Citizen,United States,Male,BS,MCS,Chemistry,CMY,S14,E,Epic Systems,Project Manager,Madison,WI,NA,Tartan TRAK,41713,41728,Information Systems,technology,1
2014,U.S. Citizen,United States,Female,BS,MCS,Biological Sciences,BSC,S14,E,National Institutes of Health,Research Assistant,Bethesda,MD,NA,NA,NA,NA,Research,education,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Mathematical Sciences,Mcsba,S14,E,Epic Systems,Software Developer,Verona,WI,NA,TartanTrak,41548,41593,Computer Science: Software Development,technology,2
2014,U.S. Citizen,United States,Male,BS,MCS,Biological Sciences,BSCPSY,S14,E,Teach for America,Teacher,NA,NA,NA,NA,NA,NA,Social Services: Teaching,education,NA
2014,Non-US Citizen,Taiwan,Female,BS,MCS,Chemistry,CMY,S14,E,UPMC,Research Associate,Pittsburgh,PA,NA,NA,NA,NA,Research,healthcare,NA
2014,U.S. Citizen,United States,Male,BS,MCS,Chemistry,CMY,S14,E,Boeing,"Materials, Process, and Physics Engineer",North Charleston,SC,NA,NA,NA,NA,Engineering: Materials,manufacturing,NA
2014,U.S. Citizen,United States,Male,BS,MCS,Mathematical Sciences,MSCDML,S14,E,Palantir Technologies,Deployed Product Engineer,New York,NY,NA,NA,NA,NA,Engineering: Other,technology,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Biological Sciences,BSC,S14,E,National Institutes of Health,Intramural Research Training Award Program,Bethesda,MD,NA,NA,NA,NA,Research,education,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Amazon,Software Development Engineer,Seattle,WA,NA,"TartanTRAK, Online Job Listing Site, & Hired from summer internship",41548,41579,Software Development,retail,3
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Microsoft,Software Developer,Seattle,WA,NA,Networking & Career Consultant,41579,41609,Software Development,technology,3
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Apple,Software Enginer,Cupertino,CA,NA,NA,NA,NA,Software Engineering,technology,NA
2014,Non-US Citizen,Other,Male,BS,SCS,Computer Science,CS,S14,E,Amazon,Software Engineer,Seattle,WA,NA,"Job Fair, Career Consultant & Networking",NA,NA,Software Engineering,retail,3
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Google,Software Engineer,Mountain View,CA,NA,NA,NA,NA,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Google,NA,NA,NA,NA,NA,NA,NA,NA,technology,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Google,Software Engineer,Pittsburgh,PA,NA,Job Fair,41579,41609,Software Engineering,technology,5
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Google,Software Engineer,Mountian View,CA,NA,NA,41518,41548,Software Engineering,technology,2
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Google,Software Engineer,Mountain View,CA,NA,NA,NA,NA,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Palantir Technologies,Software Developer,Palo Alto,CA,NA,NA,NA,NA,Software Development,technology,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Facebook,Software Engineer,Menlo Park,CA,NA,NA,NA,NA,Software Engineering,technology,NA
2014,Permanent Resident,United States,Male,BS,SCS,Computer Science,CS,S14,E,Palantir Technologies,Forward Deployment Engineer,San Francisco,CA,NA,NA,NA,NA,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Amazon,Software Development Engineer,Seattle,WA,NA,"Job Fair, Hired from Internship & Career Consultant",41518,41609,Software Development,retail,1
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Microsoft,Softeware Development Engineer,Seattle,WA,NA,Hired from summer internship,41487,41548,Software Engineering,technology,1
2014,Permanent Resident,United States,Female,BS,SCS,Computer Science,CS,S14,E,Amazon,Software Development Engineer,Seattle,WA,NA,Networking,41518,41579,Software Development,retail,2
2014,Non-US Citizen,Korea,Female,BS,SCS,Computer Science,CS,S14,E,LinkedIn,Software Engineer,San Francisco,CA,NA,NA,NA,NA,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Google,Site Rehability Engineer,Pittsburgh,PA,NA,NA,NA,NA,Software Engineering,technology,NA
2014,Non-US Citizen,China,Female,BS,SCS,Computer Science,CS,S14,E,Google,Software Engineer,Mountain View,CA,NA,NA,NA,NA,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Google,Software Engineer,Seattle,WA,NA,NA,NA,NA,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Amazon,Software Development Engineer,Seattle,WA,NA,NA,NA,NA,Software Development,retail,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Google,Software Engineer,Mountain View,CA,NA,NA,NA,NA,Software Engineering,technology,NA
2014,U.S. Citizen,Korea,Male,BS,SCS,Computer Science,CS,S14,E,Amazon,Software Engineer,Seattle,WA,NA,TartanTRAK,41913,41944,Software Engineering,retail,3
2014,Non-US Citizen,Korea,Male,BS,SCS,Computer Science,CS,F13,E,Salesforce.com,Software Engineer,San Francisco,CA,NA,NA,NA,NA,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,F13,E,Microsoft,Software Development Engineer,Seattle,WA,NA,NA,NA,NA,Software Development,technology,NA
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,F13,E,Google,Software Engineer,New York,NY,NA,NA,NA,NA,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Facebook,Software Engineer,Menlo Park,CA,NA,NA,NA,NA,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Apple,Project Manager,Cupertino,CA,NA,NA,NA,NA,Product Development/Management,technology,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Google,Software Engineer,New York,NY,NA,NA,NA,NA,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Microsoft,Software Development Engineer,Seattle,WA,NA,NA,NA,NA,Software Development,technology,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Google,Software Engineer,New York,NY,NA,NA,NA,NA,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,F13,E,BlackRock,Financial Modeling Analyst,New York,NY,NA,NA,NA,NA,Financial Analysis,financial services,NA
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Microsoft,Software Development Engineer,Seattle,WA,NA,NA,NA,NA,Software Development,technology,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Google,Software Developer,Mountian View,CA,NA,Their website,41548,41579,Software Development,technology,1
2014,Non-US Citizen,China,Male,BS,SCS,Computer Science,CS,S14,E,Google,Software Engineer,Mountain View,CA,NA,NA,NA,NA,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,F13,E,Microsoft,Software Development Engineer,Seattle,WA,NA,NA,NA,NA,Software Development,technology,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S13,E,Amazon,Software Development Engineer,Seattle,WA,NA,NA,NA,NA,Software Development,retail,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Amazon,Software Development Engineer,Seattle,WA,NA,NA,NA,NA,Software Development,retail,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Microsoft,Software Engineer,Seattle,WA,NA,Job Fair,NA,NA,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Facebook,Software Engineer,Menlo Park,CA,NA,Job Fair,41487,41548,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Palantir Technologies,Full Stack Engineer,San Francisco,CA,NA,Job Fair & Networking,41548,41579,Software Engineering,technology,9
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Amazon,Software Development Engineer,Seattle,WA,NA,NA,NA,NA,Software Development,retail,NA
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Google,Software Engineer,Mountain View,CA,NA,NA,NA,NA,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S13,E,Google,Software Engineer,Mountian View,CA,NA,NA,NA,NA,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Google,Software Engineer,San Bruno,CA,NA,NA,NA,NA,Software Engineering,technology,NA
2014,Non-US Citizen,Thailand,Male,BS,SCS,Computer Science,CS,S14,E,Amazon,Software Development Engineer,Seattle,WA,NA,Job Fair,41579,41609,Software Development,retail,2
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Google,Software Engineer,Mountian View,CA,NA,Job Fair,41518,41609,Software Engineering,technology,3
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Amazon,Software Engineer,Seattle,WA,NA,Job Fair,41548,41548,Software Engineering,retail,3
2014,Non-US Citizen,China,Male,BS,SCS,Computer Science,CS,S14,E,Deutsche Bank,Asset and Wealth Management Associate,New York,NY,NA,NA,NA,NA,Asset/Portfolio Management,financial services,NA
2014,Non-US Citizen,China,Female,BS,SCS,Computer Science,CS,S14,E,Dropbox,Software Engineer,San Francisco,CA,NA,NA,NA,NA,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Microsoft,SDET I,Seattle,WA,NA,TartanTRAK,41487,41579,Software Engineering,technology,2
2014,U.S. Citizen,United States,Male,BS,SCS,Computer Science,CS,S14,E,Microsoft,Software Development Engineer in Test,Seattle,WA,NA,NA,NA,NA,Software Development,technology,NA
2014,Non-US Citizen,China,Male,BS,SCS,Computer Science,CS,S14,E,Microsoft,Software Development Engineer,Seattle,WA,NA,Hired from summer internship,NA,NA,Software Development,technology,NA
2014,Permanent Resident,United States,Female,BS,SCS,Computer Science,CS,S14,E,Amazon,Software Development Engineer,Seattle,WA,NA,NA,NA,NA,Software Development,retail,NA
